College_ID,IQ,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,College_Performance_Rate
CLG0040,69,9.8,7,0,10,1,0,0,0.17894736842105263
CLG0100,97,6.23,9,0,9,10,1,0,0.17525773195876287
CLG0036,90,5.18,1,0,5,7,5,0,0.1827956989247312
CLG0019,103,8.03,8,0,8,9,3,1,0.14444444444444443
CLG0091,101,5.73,8,0,1,10,2,0,0.13
CLG0056,75,8.4,7,1,0,2,0,0,0.2222222222222222
CLG0070,72,9.33,10,1,1,9,2,1,0.12941176470588237
CLG0080,104,5.05,4,0,2,5,4,0,0.12380952380952381
CLG0024,102,8.66,7,0,8,1,4,0,0.1511627906976744
CLG0024,93,6.82,2,1,9,4,5,0,0.1511627906976744
CLG0030,75,5.84,6,1,8,8,3,0,0.19047619047619047
CLG0039,107,5.58,5,1,4,3,5,0,0.1346153846153846
CLG0045,119,10.04,5,1,6,5,2,1,0.20353982300884957
CLG0099,104,5.95,8,1,2,2,0,0,0.15730337078651685
CLG0049,87,8.86,1,1,9,5,1,0,0.20175438596491227
CLG0035,100,7.78,8,0,1,9,0,0,0.14457831325301204
CLG0020,79,5.49,4,1,5,3,2,0,0.13333333333333333
CLG0036,115,7.07,10,0,5,7,2,0,0.1827956989247312
CLG0075,101,9.11,6,0,4,6,0,0,0.16806722689075632
CLG0019,73,8.54,6,0,0,2,0,0,0.14444444444444443
CLG0040,95,7.14,1,0,9,7,3,0,0.17894736842105263
CLG0089,106,9.41,8,1,1,10,4,1,0.21505376344086022
CLG0022,95,6.09,4,1,6,4,5,0,0.1836734693877551
CLG0065,95,9.42,9,0,9,6,3,0,0.16806722689075632
CLG0084,81,9.28,7,1,1,7,0,0,0.23529411764705882
CLG0099,108,8.37,4,0,4,9,0,0,0.15730337078651685
CLG0023,90,9.47,1,0,10,7,1,0,0.1864406779661017
CLG0024,67,8.08,9,0,9,3,4,0,0.1511627906976744
CLG0039,94,8.06,10,0,3,9,5,1,0.1346153846153846
CLG0087,114,8.2,6,1,9,6,5,1,0.2268041237113402
CLG0038,94,6.43,6,1,0,4,1,0,0.2641509433962264
CLG0047,126,7.44,1,1,4,10,4,1,0.18627450980392157
CLG0007,106,6.44,5,0,0,5,4,0,0.19148936170212766
CLG0044,105,7.09,4,0,2,10,2,0,0.125
CLG0073,98,6.43,1,0,8,1,4,0,0.11206896551724138
CLG0093,98,5.76,7,0,6,4,5,0,0.14444444444444443
CLG0041,96,6.16,4,0,1,3,0,0,0.18627450980392157
CLG0042,95,9.05,3,1,4,6,4,0,0.25333333333333335
CLG0074,107,6.87,2,0,3,9,3,0,0.11702127659574468
CLG0079,85,8.51,8,1,6,3,2,0,0.15217391304347827
CLG0048,83,5.43,5,0,3,5,1,0,0.18823529411764706
CLG0072,83,6.71,10,0,8,2,5,0,0.13333333333333333
CLG0022,130,5.87,9,1,2,9,4,1,0.1836734693877551
CLG0063,107,6.1,5,0,5,8,1,0,0.18181818181818182
CLG0084,104,7.74,10,0,4,10,0,0,0.23529411764705882
CLG0057,84,7.79,1,1,9,4,1,0,0.12087912087912088
CLG0082,109,6.22,10,0,7,8,4,0,0.16842105263157894
CLG0056,98,7.82,5,0,10,10,1,0,0.2222222222222222
CLG0034,103,9.12,5,0,0,4,0,0,0.08928571428571429
CLG0023,85,6.23,8,0,9,2,4,0,0.1864406779661017
CLG0028,102,5.11,6,0,1,9,1,0,0.25
CLG0041,93,8.72,5,0,6,2,1,0,0.18627450980392157
CLG0010,88,4.91,8,1,0,1,0,0,0.10476190476190476
CLG0052,111,10.37,1,1,4,1,3,1,0.2
CLG0056,76,7.99,5,0,7,3,3,0,0.2222222222222222
CLG0023,108,7.8,3,0,9,10,2,0,0.1864406779661017
CLG0010,110,7.11,5,0,4,7,0,0,0.10476190476190476
CLG0065,86,7.9,3,0,4,6,3,0,0.16806722689075632
CLG0029,87,5.75,4,0,8,3,1,0,0.13761467889908258
CLG0046,96,9.87,9,1,10,5,0,0,0.18095238095238095
CLG0041,104,8.25,2,1,10,10,1,0,0.18627450980392157
CLG0069,97,5.84,10,0,4,6,1,0,0.23076923076923078
CLG0044,106,8.1,1,0,0,10,2,1,0.125
CLG0029,126,6.12,4,1,2,2,5,0,0.13761467889908258
CLG0050,92,4.6,8,0,4,3,2,0,0.16666666666666666
CLG0020,74,8.24,5,0,7,4,4,0,0.13333333333333333
CLG0063,112,8.61,9,1,9,8,5,1,0.18181818181818182
CLG0008,125,8.07,10,0,1,1,0,0,0.14893617021276595
CLG0089,105,6.22,3,0,3,9,3,0,0.21505376344086022
CLG0065,83,8.42,9,0,3,1,2,0,0.16806722689075632
CLG0100,98,5.53,1,0,2,3,0,0,0.17525773195876287
CLG0044,83,8.27,2,1,5,3,2,0,0.125
CLG0016,109,8.23,9,0,9,9,3,1,0.18947368421052632
CLG0069,79,8.64,9,1,1,3,2,0,0.23076923076923078
CLG0050,95,9.8,10,1,2,3,4,0,0.16666666666666666
CLG0013,84,8.84,5,0,1,2,0,0,0.18095238095238095
CLG0065,101,9.64,10,1,9,4,5,0,0.16806722689075632
CLG0072,94,9.94,4,0,7,8,5,1,0.13333333333333333
CLG0001,102,9.07,9,0,1,6,0,0,0.10091743119266056
CLG0020,100,9.58,10,0,4,1,1,0,0.13333333333333333
CLG0025,85,8.93,2,0,3,5,5,0,0.11864406779661017
CLG0029,109,8.45,3,1,0,10,5,1,0.13761467889908258
CLG0067,99,5.65,8,1,6,8,4,0,0.20175438596491227
CLG0093,85,5.63,1,1,5,1,2,0,0.14444444444444443
CLG0018,133,9.6,2,0,9,6,1,0,0.15217391304347827
CLG0082,107,7.33,5,0,0,7,2,0,0.16842105263157894
CLG0088,97,8.94,7,1,8,5,4,0,0.15178571428571427
CLG0057,121,6.47,10,0,3,4,1,0,0.12087912087912088
CLG0053,127,6.87,9,1,0,7,3,0,0.14285714285714285
CLG0070,97,8.67,3,0,7,9,0,0,0.12941176470588237
CLG0092,105,9.44,4,1,0,4,4,0,0.14705882352941177
CLG0062,85,4.96,10,1,1,3,4,0,0.18796992481203006
CLG0052,97,9.25,1,1,4,10,2,1,0.2
CLG0078,97,8.69,1,1,0,4,3,0,0.08849557522123894
CLG0026,102,6.11,1,0,0,5,3,0,0.21739130434782608
CLG0071,104,6.75,4,1,5,9,5,0,0.09803921568627451
CLG0011,108,4.94,9,1,10,1,4,0,0.14893617021276595
CLG0021,103,5.03,8,0,0,9,4,0,0.17708333333333334
CLG0069,81,7.17,4,0,4,9,0,0,0.23076923076923078
CLG0031,85,5.58,8,1,9,8,3,0,0.1958762886597938
CLG0045,91,6.46,7,0,10,10,4,0,0.20353982300884957
CLG0064,95,9.28,6,0,4,8,0,0,0.15053763440860216
CLG0027,115,8.01,10,0,1,8,2,1,0.15833333333333333
CLG0097,82,8.59,2,1,10,4,3,0,0.16831683168316833
CLG0034,94,5.81,3,0,2,7,1,0,0.08928571428571429
CLG0050,114,8.81,4,1,2,2,1,0,0.16666666666666666
CLG0100,95,9.12,7,0,2,3,4,0,0.17525773195876287
CLG0069,106,7.52,8,0,2,8,4,0,0.23076923076923078
CLG0026,97,9.71,8,0,10,4,5,0,0.21739130434782608
CLG0048,103,8.72,4,1,3,10,0,0,0.18823529411764706
CLG0052,96,9.01,9,0,9,6,4,0,0.2
CLG0099,110,8.25,8,0,0,8,4,1,0.15730337078651685
CLG0084,76,5.93,5,1,3,8,0,0,0.23529411764705882
CLG0078,94,6.8,3,0,3,5,1,0,0.08849557522123894
CLG0005,104,5.82,2,1,7,7,0,0,0.15178571428571427
CLG0012,108,5.35,9,1,10,1,5,0,0.23636363636363636
CLG0013,122,5.43,1,1,3,5,5,0,0.18095238095238095
CLG0091,94,9.61,7,0,4,3,3,0,0.13
CLG0091,122,5.9,7,1,3,4,3,0,0.13
CLG0016,90,10.25,1,0,4,1,4,0,0.18947368421052632
CLG0051,119,7.81,7,0,2,1,4,0,0.19444444444444445
CLG0054,112,6.02,1,0,2,3,5,0,0.16455696202531644
CLG0068,86,7.91,2,0,7,4,1,0,0.14893617021276595
CLG0013,104,5.61,9,1,0,3,1,0,0.18095238095238095
CLG0018,99,9.61,8,1,2,2,2,0,0.15217391304347827
CLG0076,109,9.16,9,1,1,7,3,0,0.1511627906976744
CLG0019,96,5.33,9,0,9,10,3,0,0.14444444444444443
CLG0081,95,9.89,4,0,10,9,5,1,0.14432989690721648
CLG0042,120,8.78,5,1,5,3,2,1,0.25333333333333335
CLG0071,98,5.79,10,0,7,9,2,0,0.09803921568627451
CLG0021,112,7.97,7,0,5,8,3,1,0.17708333333333334
CLG0053,96,8.25,6,0,3,5,4,0,0.14285714285714285
CLG0001,124,6.32,9,1,2,6,3,0,0.10091743119266056
CLG0014,89,8.93,2,1,3,1,2,0,0.17647058823529413
CLG0003,90,5.39,8,0,7,6,1,0,0.17525773195876287
CLG0096,122,6.97,2,0,8,9,0,0,0.23232323232323232
CLG0009,93,4.61,2,0,7,7,1,0,0.13541666666666666
CLG0011,124,9.46,3,0,8,9,5,1,0.14893617021276595
CLG0023,113,8.6,4,1,7,5,1,0,0.1864406779661017
CLG0030,97,5.41,6,1,4,5,2,0,0.19047619047619047
CLG0047,72,6.64,6,0,4,5,3,0,0.18627450980392157
CLG0005,99,5.48,2,0,0,6,5,0,0.15178571428571427
CLG0030,101,9.11,6,0,7,4,2,0,0.19047619047619047
CLG0090,117,5.66,8,0,10,10,2,1,0.22772277227722773
CLG0068,123,9.09,5,0,1,9,5,1,0.14893617021276595
CLG0091,89,9.72,1,0,5,7,5,0,0.13
CLG0029,112,8.83,8,1,5,3,5,1,0.13761467889908258
CLG0045,111,6.1,6,1,9,10,4,1,0.20353982300884957
CLG0007,116,7.3,2,0,3,7,5,0,0.19148936170212766
CLG0016,107,7.03,7,0,8,3,4,0,0.18947368421052632
CLG0072,70,8.38,8,0,2,3,0,0,0.13333333333333333
CLG0089,97,8.34,2,0,7,4,4,0,0.21505376344086022
CLG0088,82,7.29,1,1,1,2,0,0,0.15178571428571427
CLG0041,96,7.23,6,1,4,8,1,0,0.18627450980392157
CLG0061,114,9.92,6,1,5,1,1,0,0.1792452830188679
CLG0051,104,5.29,8,0,1,10,2,0,0.19444444444444445
CLG0055,117,7.78,7,1,6,1,1,0,0.12790697674418605
CLG0064,105,8.52,8,1,10,1,4,0,0.15053763440860216
CLG0051,80,5.48,10,1,10,4,4,0,0.19444444444444445
CLG0021,62,8.22,10,0,4,1,4,0,0.17708333333333334
CLG0058,102,8.85,5,0,9,3,3,0,0.15517241379310345
CLG0080,96,8.58,2,1,3,7,4,0,0.12380952380952381
CLG0047,85,4.94,5,1,3,3,5,0,0.18627450980392157
CLG0011,74,5.41,2,0,1,2,2,0,0.14893617021276595
CLG0061,88,6.62,9,0,8,10,2,0,0.1792452830188679
CLG0072,97,5.9,5,0,0,6,1,0,0.13333333333333333
CLG0099,109,9.99,1,1,0,8,0,0,0.15730337078651685
CLG0006,102,7.95,9,0,3,4,5,0,0.10843373493975904
CLG0075,124,6.82,10,0,2,4,5,0,0.16806722689075632
CLG0028,84,9.42,5,0,8,2,5,0,0.25
CLG0042,113,8.59,1,0,6,5,3,1,0.25333333333333335
CLG0052,100,6.22,9,1,10,10,0,0,0.2
CLG0011,110,7.03,9,1,1,8,3,0,0.14893617021276595
CLG0070,93,5.6,10,1,3,1,5,0,0.12941176470588237
CLG0040,116,9.84,10,1,4,2,2,1,0.17894736842105263
CLG0030,104,7.42,9,0,9,1,2,0,0.19047619047619047
CLG0056,89,9.86,6,0,3,4,3,0,0.2222222222222222
CLG0078,99,6.3,10,0,3,7,1,0,0.08849557522123894
CLG0077,96,9.63,10,0,3,3,4,0,0.16822429906542055
CLG0099,107,4.94,2,0,7,8,4,0,0.15730337078651685
CLG0006,82,9.5,7,0,6,6,0,0,0.10843373493975904
CLG0049,99,9.26,2,0,3,2,2,0,0.20175438596491227
CLG0033,105,6.42,4,0,10,9,4,0,0.1836734693877551
CLG0011,100,8.89,4,1,0,9,2,1,0.14893617021276595
CLG0065,120,9.25,10,0,5,7,5,1,0.16806722689075632
CLG0027,111,9.04,7,1,4,10,2,1,0.15833333333333333
CLG0030,99,6.5,6,0,10,8,2,0,0.19047619047619047
CLG0046,103,7.22,10,0,4,10,4,0,0.18095238095238095
CLG0026,104,9.16,7,0,10,1,4,0,0.21739130434782608
CLG0028,106,8.72,6,1,5,6,5,0,0.25
CLG0032,72,7.37,1,1,7,9,4,0,0.1504424778761062
CLG0074,95,8.75,4,1,5,6,3,0,0.11702127659574468
CLG0012,77,5.5,3,1,5,3,4,0,0.23636363636363636
CLG0100,119,8.66,7,1,6,2,2,1,0.17525773195876287
CLG0086,99,5.91,7,0,10,8,5,0,0.09090909090909091
CLG0016,97,6.35,4,0,7,4,2,0,0.18947368421052632
CLG0082,113,7.27,7,1,3,1,5,0,0.16842105263157894
CLG0071,106,6.84,4,1,6,8,0,0,0.09803921568627451
CLG0052,83,7.21,9,0,7,1,1,0,0.2
CLG0100,98,7.52,3,0,5,2,3,0,0.17525773195876287
CLG0002,94,6.98,10,0,8,1,5,0,0.13953488372093023
CLG0073,73,5.51,2,0,5,8,0,0,0.11206896551724138
CLG0094,89,9.08,5,1,3,3,5,0,0.15454545454545454
CLG0028,97,6.79,9,0,5,9,3,0,0.25
CLG0062,98,7.91,3,0,1,7,3,0,0.18796992481203006
CLG0029,77,8.15,1,1,10,6,2,0,0.13761467889908258
CLG0083,117,9.22,9,0,7,6,2,1,0.15789473684210525
CLG0092,98,9.03,5,1,10,10,2,1,0.14705882352941177
CLG0056,100,4.91,2,0,5,1,2,0,0.2222222222222222
CLG0025,106,9.26,6,0,3,8,0,0,0.11864406779661017
CLG0093,88,10.02,3,0,6,10,1,0,0.14444444444444443
CLG0087,106,7.23,9,1,7,3,1,0,0.2268041237113402
CLG0074,94,10.3,3,1,2,3,5,0,0.11702127659574468
CLG0041,86,8.08,2,0,9,3,0,0,0.18627450980392157
CLG0005,108,7.63,3,1,2,9,1,0,0.15178571428571427
CLG0062,122,7.13,6,0,9,5,5,0,0.18796992481203006
CLG0097,110,8.25,3,0,2,2,4,0,0.16831683168316833
CLG0062,113,5.75,9,0,2,4,4,0,0.18796992481203006
CLG0005,92,5.79,9,1,1,7,4,0,0.15178571428571427
CLG0068,76,5.02,9,0,4,10,2,0,0.14893617021276595
CLG0037,122,6.15,2,0,5,1,4,0,0.13953488372093023
CLG0068,130,6.96,7,1,0,2,5,0,0.14893617021276595
CLG0089,123,8.19,2,0,5,8,3,1,0.21505376344086022
CLG0032,94,6.13,1,0,6,8,3,0,0.1504424778761062
CLG0014,82,10.27,5,1,1,3,5,0,0.17647058823529413
CLG0091,84,6.38,8,0,0,5,0,0,0.13
CLG0090,74,6.84,3,1,6,8,3,0,0.22772277227722773
CLG0063,98,5.87,7,0,5,10,5,0,0.18181818181818182
CLG0072,124,6.77,6,0,2,9,5,1,0.13333333333333333
CLG0030,97,5.03,1,0,1,2,0,0,0.19047619047619047
CLG0077,104,7.6,7,1,1,10,1,0,0.16822429906542055
CLG0096,120,8.65,3,0,1,8,3,1,0.23232323232323232
CLG0043,93,6.29,4,1,7,3,5,0,0.1414141414141414
CLG0053,130,6.35,10,0,0,9,5,1,0.14285714285714285
CLG0053,129,4.8,2,1,2,5,3,0,0.14285714285714285
CLG0029,98,9.41,1,0,7,5,0,0,0.13761467889908258
CLG0087,91,8.81,5,0,5,4,3,0,0.2268041237113402
CLG0028,110,5.15,6,1,6,8,0,0,0.25
CLG0078,94,7.19,2,0,1,1,3,0,0.08849557522123894
CLG0074,82,10.2,10,0,8,6,5,0,0.11702127659574468
CLG0071,119,7.41,6,0,6,7,2,0,0.09803921568627451
CLG0049,118,7.4,6,0,2,8,1,0,0.20175438596491227
CLG0090,102,7.19,8,1,8,4,3,0,0.22772277227722773
CLG0036,81,8.22,8,1,2,9,5,1,0.1827956989247312
CLG0027,81,9.54,6,0,9,3,1,0,0.15833333333333333
CLG0057,101,10.1,7,0,7,8,3,1,0.12087912087912088
CLG0028,92,8.4,4,0,6,10,3,1,0.25
CLG0030,94,7.23,5,1,2,10,2,0,0.19047619047619047
CLG0044,115,7.7,6,0,4,5,4,0,0.125
CLG0043,110,7.07,6,0,6,5,4,0,0.1414141414141414
CLG0055,120,9.6,3,1,2,7,1,0,0.12790697674418605
CLG0088,85,8.67,9,0,1,5,1,0,0.15178571428571427
CLG0065,94,6.92,4,1,8,7,2,0,0.16806722689075632
CLG0027,111,5.51,8,0,1,9,0,0,0.15833333333333333
CLG0001,106,7.78,4,0,2,5,1,0,0.10091743119266056
CLG0010,122,9.52,6,0,0,2,4,1,0.10476190476190476
CLG0043,106,7.31,1,1,0,10,2,0,0.1414141414141414
CLG0069,127,6.07,2,1,0,6,0,0,0.23076923076923078
CLG0009,108,5.09,6,0,9,9,5,0,0.13541666666666666
CLG0067,115,7.01,3,1,2,9,2,1,0.20175438596491227
CLG0029,95,9.37,7,0,5,5,4,0,0.13761467889908258
CLG0002,100,10.14,1,0,9,2,5,0,0.13953488372093023
CLG0082,113,9.41,3,0,2,6,2,1,0.16842105263157894
CLG0014,124,8.69,3,1,3,4,3,1,0.17647058823529413
CLG0062,110,8.25,1,0,1,4,4,0,0.18796992481203006
CLG0055,98,8.08,4,0,6,3,0,0,0.12790697674418605
CLG0029,120,7.24,8,0,3,1,2,0,0.13761467889908258
CLG0005,67,9.03,7,1,10,9,4,1,0.15178571428571427
CLG0069,78,6.75,7,0,0,6,4,0,0.23076923076923078
CLG0066,110,8.57,5,1,3,10,0,0,0.168141592920354
CLG0039,100,5.64,4,0,3,3,4,0,0.1346153846153846
CLG0023,109,6.12,10,0,10,1,0,0,0.1864406779661017
CLG0095,100,8.86,6,0,2,6,4,0,0.16666666666666666
CLG0016,108,9.2,2,1,7,4,2,0,0.18947368421052632
CLG0022,87,8.06,1,1,6,1,0,0,0.1836734693877551
CLG0091,108,5.53,7,0,9,10,0,0,0.13
CLG0029,114,9.6,4,0,9,4,4,1,0.13761467889908258
CLG0069,118,8.11,7,0,2,2,5,1,0.23076923076923078
CLG0012,130,7.45,6,0,3,3,3,0,0.23636363636363636
CLG0013,103,7.98,9,0,7,10,5,0,0.18095238095238095
CLG0008,104,7.09,10,0,9,10,5,0,0.14893617021276595
CLG0024,77,7.24,6,1,2,7,0,0,0.1511627906976744
CLG0092,92,9.3,3,1,4,7,3,0,0.14705882352941177
CLG0037,97,5.84,7,0,4,5,5,0,0.13953488372093023
CLG0091,115,5.62,9,1,4,10,1,0,0.13
CLG0036,90,4.98,10,0,4,2,2,0,0.1827956989247312
CLG0073,111,6.97,6,0,8,9,3,1,0.11206896551724138
CLG0015,99,5.56,7,1,9,9,5,0,0.14736842105263157
CLG0059,97,6.18,8,1,4,9,5,0,0.18085106382978725
CLG0005,103,4.86,4,0,10,6,2,0,0.15178571428571427
CLG0092,94,6.39,5,0,10,1,0,0,0.14705882352941177
CLG0015,93,6.26,4,0,8,6,5,0,0.14736842105263157
CLG0100,74,4.85,1,0,8,8,2,0,0.17525773195876287
CLG0018,96,8.34,6,1,10,4,3,0,0.15217391304347827
CLG0086,92,7.52,7,1,9,6,5,0,0.09090909090909091
CLG0005,92,5.62,2,0,3,8,5,0,0.15178571428571427
CLG0086,106,8.45,6,0,8,6,0,0,0.09090909090909091
CLG0017,109,10.01,2,0,10,4,5,0,0.21052631578947367
CLG0022,103,9.41,10,1,1,7,3,0,0.1836734693877551
CLG0085,114,4.83,5,0,2,5,0,0,0.20408163265306123
CLG0087,108,9.3,1,0,0,1,3,0,0.2268041237113402
CLG0064,95,6.62,3,0,10,3,0,0,0.15053763440860216
CLG0028,93,5.54,4,0,6,3,5,0,0.25
CLG0092,104,6.76,4,1,9,1,3,0,0.14705882352941177
CLG0081,108,6.61,2,1,10,4,1,0,0.14432989690721648
CLG0083,120,7.9,8,1,8,2,3,0,0.15789473684210525
CLG0013,117,8.13,6,1,2,10,3,1,0.18095238095238095
CLG0045,91,8.77,9,1,7,1,1,0,0.20353982300884957
CLG0034,98,6.42,6,0,0,6,2,0,0.08928571428571429
CLG0054,110,6.28,3,1,5,7,0,0,0.16455696202531644
CLG0033,116,6.31,2,0,5,4,5,0,0.1836734693877551
CLG0016,114,6.96,9,0,4,5,3,0,0.18947368421052632
CLG0043,99,10.16,3,0,3,9,2,1,0.1414141414141414
CLG0061,81,8.88,6,1,2,8,4,1,0.1792452830188679
CLG0094,85,10.17,10,0,3,2,2,0,0.15454545454545454
CLG0003,104,8.45,2,0,6,10,4,1,0.17525773195876287
CLG0091,105,7.41,7,1,6,3,0,0,0.13
CLG0059,83,7.19,1,0,2,9,4,0,0.18085106382978725
CLG0020,100,7.25,9,1,10,5,1,0,0.13333333333333333
CLG0032,109,6.98,1,1,9,1,1,0,0.1504424778761062
CLG0021,82,9.31,9,0,2,9,2,1,0.17708333333333334
CLG0046,116,7.72,1,0,2,8,1,0,0.18095238095238095
CLG0069,94,6.16,1,0,4,10,1,0,0.23076923076923078
CLG0002,118,8.88,8,0,0,7,2,1,0.13953488372093023
CLG0086,91,8.89,1,0,9,7,3,0,0.09090909090909091
CLG0071,84,6.88,8,0,10,8,0,0,0.09803921568627451
CLG0074,93,8.53,3,1,6,4,4,0,0.11702127659574468
CLG0052,98,4.87,4,1,7,7,2,0,0.2
CLG0001,94,7.81,2,1,6,8,1,0,0.10091743119266056
CLG0080,96,5.62,6,1,7,10,4,0,0.12380952380952381
CLG0028,105,5.62,7,0,8,3,3,0,0.25
CLG0061,97,7.78,10,0,3,2,5,0,0.1792452830188679
CLG0084,99,6.77,3,1,2,2,0,0,0.23529411764705882
CLG0026,74,9.14,9,0,6,7,0,0,0.21739130434782608
CLG0079,105,9.07,3,1,8,9,1,0,0.15217391304347827
CLG0094,98,5.61,7,0,8,8,3,0,0.15454545454545454
CLG0012,124,9.04,4,1,7,10,0,1,0.23636363636363636
CLG0002,85,7.27,5,1,2,10,4,0,0.13953488372093023
CLG0074,72,5.99,9,1,5,7,4,0,0.11702127659574468
CLG0091,109,8.29,3,0,1,9,5,1,0.13
CLG0021,105,7.65,3,1,5,4,1,0,0.17708333333333334
CLG0055,84,7.53,9,1,4,10,3,0,0.12790697674418605
CLG0016,77,9.46,9,0,3,7,4,0,0.18947368421052632
CLG0037,123,7.39,4,0,2,5,0,0,0.13953488372093023
CLG0045,121,9.99,1,0,7,1,4,1,0.20353982300884957
CLG0086,62,7.53,1,0,9,10,5,0,0.09090909090909091
CLG0039,93,5.56,9,1,5,4,0,0,0.1346153846153846
CLG0041,124,6.94,6,1,8,1,3,0,0.18627450980392157
CLG0022,92,6.21,5,0,2,1,1,0,0.1836734693877551
CLG0049,92,7.97,10,0,4,7,5,0,0.20175438596491227
CLG0081,95,8.79,3,1,3,3,5,0,0.14432989690721648
CLG0017,83,7.66,3,0,5,9,1,0,0.21052631578947367
CLG0026,74,5.31,2,0,1,7,1,0,0.21739130434782608
CLG0038,115,6.84,7,1,5,6,2,0,0.2641509433962264
CLG0038,72,5.82,9,1,2,2,1,0,0.2641509433962264
CLG0041,103,8.67,6,0,7,5,1,0,0.18627450980392157
CLG0067,113,8.56,10,1,9,8,0,1,0.20175438596491227
CLG0073,78,10.01,1,0,9,4,5,0,0.11206896551724138
CLG0065,86,5.26,6,0,10,8,3,0,0.16806722689075632
CLG0056,118,7.19,8,0,5,9,3,1,0.2222222222222222
CLG0019,107,7.87,8,0,7,8,4,0,0.14444444444444443
CLG0014,90,9.21,10,0,6,6,1,0,0.17647058823529413
CLG0066,118,8.6,3,1,5,2,3,1,0.168141592920354
CLG0071,118,6.12,1,1,8,8,3,1,0.09803921568627451
CLG0038,104,7.33,5,1,10,4,5,0,0.2641509433962264
CLG0043,86,7.83,6,1,8,1,3,0,0.1414141414141414
CLG0092,93,8.32,10,0,9,5,3,0,0.14705882352941177
CLG0010,104,9.19,9,1,9,3,0,0,0.10476190476190476
CLG0089,97,5.88,2,0,3,3,1,0,0.21505376344086022
CLG0022,114,9.43,1,0,7,7,3,1,0.1836734693877551
CLG0075,77,5.38,7,0,2,1,0,0,0.16806722689075632
CLG0064,77,9.86,2,0,10,3,2,0,0.15053763440860216
CLG0045,102,9.74,2,0,4,10,4,1,0.20353982300884957
CLG0074,92,8.74,3,0,2,6,0,0,0.11702127659574468
CLG0018,90,8.74,4,0,9,8,4,1,0.15217391304347827
CLG0069,73,5.5,7,0,3,6,4,0,0.23076923076923078
CLG0011,100,4.85,1,0,4,4,2,0,0.14893617021276595
CLG0027,99,5.23,6,1,7,8,2,0,0.15833333333333333
CLG0027,109,5.84,7,0,9,10,2,0,0.15833333333333333
CLG0060,101,7.94,3,0,7,5,0,0,0.1927710843373494
CLG0036,98,5.77,3,0,2,10,2,0,0.1827956989247312
CLG0057,117,9.37,2,1,7,6,5,1,0.12087912087912088
CLG0013,80,7.66,5,0,9,1,3,0,0.18095238095238095
CLG0028,108,8.33,7,1,3,4,0,0,0.25
CLG0066,74,7.95,3,0,10,4,1,0,0.168141592920354
CLG0007,87,7.04,7,0,1,5,2,0,0.19148936170212766
CLG0096,81,6.18,8,0,2,1,0,0,0.23232323232323232
CLG0070,111,6.63,3,0,7,4,2,0,0.12941176470588237
CLG0019,99,8.75,1,1,4,7,4,0,0.14444444444444443
CLG0015,99,8.32,3,1,1,6,3,0,0.14736842105263157
CLG0087,83,6.62,6,0,6,10,4,0,0.2268041237113402
CLG0088,95,8.99,1,1,4,5,2,0,0.15178571428571427
CLG0046,88,4.8,9,0,5,1,0,0,0.18095238095238095
CLG0052,105,8.45,3,0,1,8,5,1,0.2
CLG0092,85,6.88,3,1,10,5,3,0,0.14705882352941177
CLG0024,119,8.3,7,1,6,8,4,1,0.1511627906976744
CLG0054,74,9.53,7,0,0,6,3,0,0.16455696202531644
CLG0053,87,8.35,6,0,9,7,3,0,0.14285714285714285
CLG0056,125,7.67,7,1,9,10,2,1,0.2222222222222222
CLG0022,93,5.3,5,1,4,10,3,0,0.1836734693877551
CLG0070,80,8.93,8,1,8,1,1,0,0.12941176470588237
CLG0047,103,6.96,10,0,6,6,1,0,0.18627450980392157
CLG0004,92,5.57,2,0,8,3,4,0,0.14285714285714285
CLG0034,87,8.18,5,0,8,3,4,0,0.08928571428571429
CLG0051,83,6.51,9,0,0,3,5,0,0.19444444444444445
CLG0027,141,5.51,4,0,7,6,0,0,0.15833333333333333
CLG0022,96,9.96,8,1,6,8,2,1,0.1836734693877551
CLG0054,71,7.62,3,0,10,3,4,0,0.16455696202531644
CLG0016,122,6.0,6,0,1,3,0,0,0.18947368421052632
CLG0096,109,8.17,8,0,2,5,5,0,0.23232323232323232
CLG0057,88,9.66,9,0,5,6,4,0,0.12087912087912088
CLG0069,86,4.72,7,1,10,6,0,0,0.23076923076923078
CLG0059,110,8.39,6,0,10,7,2,0,0.18085106382978725
CLG0041,96,9.32,6,0,2,7,2,0,0.18627450980392157
CLG0033,71,6.37,6,1,7,3,4,0,0.1836734693877551
CLG0045,126,7.8,10,0,3,5,1,0,0.20353982300884957
CLG0099,93,5.81,9,1,6,1,3,0,0.15730337078651685
CLG0069,122,8.85,3,0,3,1,4,1,0.23076923076923078
CLG0023,119,9.48,4,0,1,2,0,0,0.1864406779661017
CLG0046,84,5.4,3,1,6,2,2,0,0.18095238095238095
CLG0032,115,9.58,9,0,7,7,4,1,0.1504424778761062
CLG0052,90,8.64,5,1,0,5,2,0,0.2
CLG0078,71,6.82,10,1,4,3,4,0,0.08849557522123894
CLG0033,93,8.23,8,0,9,7,2,0,0.1836734693877551
CLG0069,105,4.61,8,0,7,3,1,0,0.23076923076923078
CLG0057,93,9.73,9,1,0,3,0,0,0.12087912087912088
