IQ,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,College_Performance_Rate
102,4.9,4,0,3,3,3,0.1836734693877551
99,9.62,9,1,5,2,3,0.1914893617021276
85,5.14,7,0,4,10,4,0.1752577319587628
85,6.27,10,1,0,2,1,0.2017543859649122
81,7.74,4,1,2,7,4,0.1927710843373494
112,6.22,9,1,3,3,3,0.1683168316831683
123,5.09,8,0,9,5,5,0.1443298969072164
61,8.65,7,0,4,10,3,0.1444444444444444
73,9.39,5,0,2,9,5,0.1809523809523809
100,9.45,5,0,4,5,2,0.1680672268907563
97,5.85,4,0,1,10,5,0.1489361702127659
88,5.88,8,0,7,10,3,0.2017543859649122
102,7.56,10,0,4,7,2,0.1836734693877551
94,8.29,7,1,6,4,4,0.217391304347826
102,8.05,7,0,3,8,0,0.1444444444444444
107,6.2,10,0,0,5,1,0.1894736842105263
80,7.57,5,0,8,10,4,0.1578947368421052
93,7.15,6,1,10,5,3,0.1752577319587628
115,8.83,10,1,4,5,5,0.217391304347826
93,7.43,7,0,0,6,3,0.2277227722772277
84,6.41,5,1,8,8,0,0.1682242990654205
90,6.44,9,0,6,9,1,0.1294117647058823
93,5.85,9,1,2,7,2,0.1551724137931034
101,9.11,6,0,4,6,0,0.1680672268907563
64,5.01,9,1,6,2,0,0.18796992481203
99,9.89,8,0,3,2,1,0.1346153846153846
85,5.55,1,0,6,4,0,0.1047619047619047
90,6.7,5,0,2,10,1,0.1489361702127659
101,6.83,7,0,9,7,1,0.1894736842105263
113,9.2,5,0,0,8,5,0.1809523809523809
98,7.95,8,1,3,7,4,0.1414141414141414
97,5.53,7,1,1,5,1,0.0980392156862745
107,5.42,1,0,10,9,4,0.1395348837209302
111,7.1,3,1,6,2,4,0.1764705882352941
110,5.94,8,1,5,10,2,0.2
107,9.12,10,1,0,7,4,0.1414141414141414
96,5.45,9,0,3,5,5,0.1009174311926605
92,5.8,4,0,9,8,1,0.1170212765957446
85,4.94,5,1,3,3,5,0.1862745098039215
112,8.37,10,0,7,8,5,0.1958762886597938
88,9.83,2,1,3,9,0,0.1443298969072164
78,6.01,10,0,2,7,3,0.1752577319587628
105,5.58,3,1,6,7,4,0.0909090909090909
121,6.52,6,0,9,6,5,0.1346153846153846
109,9.09,5,0,7,4,0,0.1680672268907563
91,5.76,4,0,9,8,5,0.2307692307692307
126,7.8,10,0,3,5,1,0.2035398230088495
89,7.85,2,1,9,7,1,0.168141592920354
118,7.62,1,1,0,7,5,0.1666666666666666
85,6.4,2,1,0,1,5,0.2040816326530612
73,5.28,3,0,0,9,0,0.1333333333333333
101,7.38,1,0,1,8,2,0.1170212765957446
111,5.73,2,0,0,8,5,0.2150537634408602
116,9.68,5,1,8,1,5,0.1414141414141414
80,6.27,2,0,6,7,1,0.1894736842105263
132,9.6,5,0,9,1,3,0.1682242990654205
106,6.47,9,1,9,5,2,0.1470588235294117
90,8.24,7,0,1,2,1,0.2363636363636363
96,5.87,7,0,5,7,0,0.1376146788990825
91,8.2,1,1,1,9,3,0.1818181818181818
108,8.21,4,1,10,7,0,0.188235294117647
84,8.14,4,0,1,10,2,0.1752577319587628
90,6.19,9,1,9,7,0,0.1414141414141414
98,7.75,5,0,9,2,2,0.1752577319587628
105,6.72,2,0,10,9,2,0.1517857142857142
79,5.49,4,1,5,3,2,0.1333333333333333
120,9.6,7,0,9,3,0,0.1428571428571428
105,9.55,8,0,5,5,1,0.2363636363636363
111,10.11,9,0,4,1,0,0.2017543859649122
106,7.47,10,1,6,6,3,0.1944444444444444
106,6.56,3,1,10,8,5,0.1792452830188679
124,8.11,2,0,3,2,3,0.1470588235294117
106,7.44,8,1,8,10,0,0.1511627906976744
77,5.32,7,1,0,10,2,0.1120689655172413
94,8.06,10,0,3,9,5,0.1346153846153846
103,9.51,2,0,9,2,4,0.1238095238095238
94,9.94,3,0,3,5,5,0.1489361702127659
67,9.99,1,0,5,9,4,0.188235294117647
76,9.78,2,0,9,2,5,0.1521739130434782
110,9.34,1,1,0,3,1,0.1583333333333333
83,6.35,8,0,0,4,1,0.1208791208791208
82,8.34,6,0,6,3,0,0.1504424778761062
103,9.83,4,0,6,9,4,0.1764705882352941
97,8.2,2,0,2,8,4,0.1047619047619047
110,8.45,7,1,5,9,4,0.1444444444444444
112,8.93,1,1,2,9,4,0.2277227722772277
96,8.91,9,1,4,6,4,0.2
81,9.29,7,0,7,3,2,0.1666666666666666
98,6.94,9,0,7,4,4,0.1684210526315789
68,6.35,4,1,4,10,3,0.1551724137931034
108,6.85,3,1,9,7,1,0.1682242990654205
103,4.61,2,1,0,10,4,0.0884955752212389
127,7.66,6,0,1,8,3,0.1862745098039215
100,9.7,6,0,9,5,1,0.1523809523809524
67,8.61,1,0,4,2,4,0.0909090909090909
95,6.57,8,0,4,1,0,0.1428571428571428
120,9.6,3,1,2,7,1,0.127906976744186
101,6.45,6,1,8,3,0,0.2017543859649122
89,5.83,2,1,9,5,4,0.1170212765957446
98,9.35,8,1,0,7,3,0.1511627906976744
107,7.59,6,0,1,1,3,0.1684210526315789
129,6.41,2,0,1,3,5,0.2307692307692307
119,9.82,8,0,1,4,5,0.1827956989247312
85,8.18,9,0,1,7,3,0.1354166666666666
90,5.4,5,0,8,1,5,0.2105263157894736
72,7.9,6,0,1,2,1,0.1443298969072164
98,6.39,4,0,0,2,4,0.2
110,8.57,5,1,3,10,0,0.168141592920354
131,8.16,4,1,7,1,0,0.1009174311926605
97,9.38,10,0,8,8,2,0.1666666666666666
89,7.04,9,0,6,9,3,0.1551724137931034
111,5.69,3,0,2,1,4,0.2017543859649122
97,8.25,2,0,6,4,4,0.1047619047619047
103,6.3,3,0,7,2,2,0.0909090909090909
97,5.69,3,1,8,9,5,0.0892857142857142
82,7.46,9,0,5,4,0,0.1120689655172413
107,8.34,2,0,10,2,4,0.1208791208791208
122,8.27,2,1,1,10,4,0.1489361702127659
87,6.6,10,0,0,7,5,0.1645569620253164
132,6.97,3,1,4,7,2,0.2
106,7.68,1,0,0,1,1,0.2277227722772277
77,5.56,4,0,7,1,3,0.1583333333333333
106,7.48,6,0,8,4,0,0.1504424778761062
86,5.48,3,0,6,9,3,0.1489361702127659
56,5.11,5,0,1,9,1,0.2017543859649122
128,8.39,9,0,4,3,1,0.1208791208791208
97,7.17,1,1,2,7,5,0.1914893617021276
103,10.09,5,0,2,1,4,0.1958762886597938
98,7.28,4,1,1,5,4,0.1346153846153846
142,9.9,10,0,9,10,3,0.1521739130434782
51,7.43,1,0,4,9,0,0.1428571428571428
121,8.99,4,0,0,9,0,0.1836734693877551
68,9.27,8,0,3,4,2,0.1395348837209302
108,7.37,8,1,3,5,5,0.1680672268907563
104,7.11,2,0,9,8,1,0.2352941176470588
99,6.49,2,0,5,1,0,0.1009174311926605
117,6.42,9,0,0,7,5,0.1683168316831683
123,9.32,1,0,1,4,5,0.2035398230088495
98,6.53,10,1,10,1,1,0.25
101,8.78,7,1,5,7,1,0.1047619047619047
96,9.27,2,1,4,7,3,0.1770833333333333
92,9.84,8,0,10,6,5,0.1682242990654205
92,9.3,3,1,4,7,3,0.1470588235294117
121,5.57,4,0,5,8,1,0.1789473684210526
90,6.45,1,0,4,1,1,0.1511627906976744
124,5.99,5,0,10,7,0,0.1443298969072164
71,9.87,1,1,6,4,0,0.1551724137931034
85,8.28,4,0,7,4,4,0.2150537634408602
125,5.28,10,0,6,3,5,0.217391304347826
125,8.36,8,1,1,5,5,0.1170212765957446
79,8.43,7,1,1,3,4,0.1551724137931034
114,7.61,8,1,7,4,2,0.1809523809523809
130,6.27,3,0,9,1,4,0.0980392156862745
83,9.41,7,0,10,9,3,0.1583333333333333
109,7.72,8,0,0,8,3,0.13
103,5.17,10,1,3,5,5,0.2307692307692307
69,7.88,3,0,0,9,4,0.2222222222222222
90,5.37,4,1,9,7,2,0.1047619047619047
101,7.67,5,0,4,9,1,0.2040816326530612
95,9.84,9,0,5,4,1,0.1764705882352941
101,7.0,3,0,5,9,2,0.1682242990654205
104,6.92,1,1,3,6,0,0.1428571428571428
117,6.62,3,0,4,3,2,0.1958762886597938
100,10.23,9,0,5,5,0,0.1789473684210526
104,5.61,9,1,0,3,1,0.1809523809523809
105,7.65,3,1,5,4,1,0.1770833333333333
97,9.34,6,0,0,9,0,0.2307692307692307
83,9.01,4,1,2,9,4,0.1958762886597938
96,8.78,1,0,2,9,2,0.1894736842105263
125,8.13,6,1,2,2,1,0.0980392156862745
97,7.01,1,1,0,2,1,0.1818181818181818
112,6.94,10,1,1,9,1,0.2105263157894736
93,8.71,5,1,10,7,1,0.168141592920354
126,7.76,5,0,0,10,3,0.2105263157894736
100,7.45,3,1,2,4,4,0.2222222222222222
92,9.98,10,1,2,2,5,0.2268041237113402
96,6.32,7,1,10,5,1,0.1120689655172413
117,6.16,3,1,6,2,2,0.1752577319587628
99,5.72,8,0,7,9,5,0.2268041237113402
114,9.8,3,0,3,6,5,0.2352941176470588
94,9.5,8,0,4,9,2,0.1836734693877551
88,6.11,6,1,8,4,2,0.127906976744186
88,4.69,3,0,0,2,0,0.1428571428571428
113,7.2,7,0,8,6,2,0.1428571428571428
89,7.55,6,1,2,7,2,0.1836734693877551
103,8.8,8,0,2,3,4,0.188235294117647
119,9.61,4,0,9,9,4,0.217391304347826
88,8.67,3,1,8,9,2,0.2363636363636363
117,8.82,1,0,0,4,5,0.0980392156862745
70,8.56,10,0,6,1,0,0.1511627906976744
99,5.45,2,0,2,3,2,0.1009174311926605
89,8.02,9,1,1,3,1,0.2040816326530612
80,9.82,10,0,4,7,5,0.1808510638297872
75,6.76,2,0,4,4,5,0.1186440677966101
86,9.66,7,1,5,8,5,0.1789473684210526
105,9.47,9,0,4,9,5,0.2017543859649122
124,8.37,4,0,0,6,1,0.1683168316831683
78,7.12,6,1,7,3,0,0.1414141414141414
120,6.77,3,0,2,3,3,0.1551724137931034
105,6.1,1,0,0,6,4,0.1914893617021276
84,8.82,2,1,6,5,4,0.1428571428571428
104,9.4,10,0,4,5,5,0.2352941176470588
100,9.69,8,1,5,10,0,0.1682242990654205
102,9.84,5,1,6,9,3,0.1545454545454545
94,8.24,9,1,10,9,4,0.1680672268907563
90,7.18,3,1,10,1,3,0.1752577319587628
90,8.32,7,1,6,3,5,0.2277227722772277
90,5.74,9,1,9,8,0,0.1680672268907563
115,8.97,9,0,5,2,2,0.2035398230088495
99,7.57,5,0,1,7,0,0.1354166666666666
85,5.52,1,0,8,2,4,0.188235294117647
84,7.06,8,0,8,4,5,0.1511627906976744
136,6.73,8,0,8,10,0,0.1511627906976744
107,7.46,9,1,4,5,3,0.1684210526315789
98,5.81,4,1,9,1,2,0.1792452830188679
94,9.1,6,1,7,2,0,0.2323232323232323
98,6.3,10,0,1,6,0,0.2222222222222222
98,5.54,1,0,6,7,4,0.2277227722772277
93,7.24,10,1,3,3,3,0.2323232323232323
82,9.88,3,1,2,8,4,0.1009174311926605
74,4.93,9,0,9,10,1,0.1395348837209302
95,7.81,5,0,1,10,2,0.1578947368421052
109,9.53,1,0,3,4,4,0.1545454545454545
105,7.79,3,0,2,5,1,0.1470588235294117
90,6.27,9,1,10,5,1,0.1808510638297872
85,8.67,9,0,1,5,1,0.1517857142857142
108,9.86,7,1,4,3,1,0.1047619047619047
108,6.29,5,0,10,9,1,0.1428571428571428
113,8.5,9,1,7,4,4,0.25
125,7.4,1,1,9,5,2,0.1511627906976744
112,9.0,6,1,7,2,1,0.1333333333333333
117,7.13,3,1,5,9,5,0.2363636363636363
86,9.3,4,0,2,10,5,0.2641509433962264
116,7.52,6,1,1,7,0,0.2277227722772277
100,5.19,1,1,3,6,2,0.1645569620253164
97,9.13,3,1,6,10,4,0.1862745098039215
77,9.61,10,0,4,10,3,0.2323232323232323
108,5.84,7,0,9,9,2,0.0892857142857142
123,8.0,10,1,9,3,2,0.2323232323232323
104,6.11,7,1,7,8,0,0.2017543859649122
113,8.77,8,0,7,3,3,0.1545454545454545
84,9.69,9,0,2,1,2,0.1818181818181818
122,5.75,8,0,3,1,1,0.0909090909090909
114,9.45,2,0,7,5,3,0.1789473684210526
86,6.8,6,0,3,7,1,0.1443298969072164
110,9.5,10,1,8,2,0,0.2035398230088495
104,5.16,5,0,10,10,1,0.1517857142857142
97,4.57,6,0,7,5,2,0.1186440677966101
80,8.7,6,1,0,3,2,0.2017543859649122
88,5.68,8,0,10,7,4,0.1836734693877551
92,6.21,8,0,3,9,0,0.127906976744186
106,10.19,2,1,6,3,1,0.1583333333333333
108,8.58,7,1,3,10,3,0.188235294117647
106,5.67,6,1,2,1,1,0.0884955752212389
106,6.9,8,1,1,4,0,0.1645569620253164
86,7.51,9,0,7,3,4,0.1958762886597938
94,5.3,9,1,0,9,3,0.1523809523809524
99,9.24,2,0,4,3,4,0.1523809523809524
103,6.43,10,0,2,8,1,0.2150537634408602
82,9.83,6,1,10,5,3,0.1573033707865168
109,6.55,6,1,0,6,0,0.1238095238095238
88,9.09,5,0,1,8,3,0.1792452830188679
87,6.35,8,0,9,8,0,0.1684210526315789
91,7.98,4,1,5,2,4,0.1862745098039215
99,9.55,10,0,10,2,2,0.1836734693877551
111,7.24,1,0,3,10,2,0.1809523809523809
124,5.55,3,0,8,7,5,0.1752577319587628
116,7.2,9,0,6,2,2,0.1443298969072164
70,5.4,5,0,9,8,5,0.1186440677966101
91,6.97,6,0,8,9,0,0.1120689655172413
76,7.02,10,0,4,2,5,0.1680672268907563
87,6.32,4,0,1,4,2,0.1836734693877551
102,7.67,8,1,7,9,4,0.1505376344086021
86,7.59,2,1,3,1,4,0.1521739130434782
130,7.45,6,0,3,3,3,0.2363636363636363
101,9.16,10,0,8,9,1,0.1836734693877551
93,4.84,6,1,6,3,5,0.1645569620253164
107,7.44,10,0,8,10,3,0.1333333333333333
83,5.27,5,1,7,8,2,0.2363636363636363
73,5.11,5,1,5,6,3,0.18796992481203
119,6.21,1,0,7,4,4,0.1170212765957446
66,5.6,2,0,8,8,3,0.1683168316831683
78,5.97,8,0,5,2,0,0.1354166666666666
109,7.62,1,0,6,9,4,0.18796992481203
94,6.1,8,0,6,10,5,0.2352941176470588
113,5.39,7,0,10,10,0,0.2352941176470588
110,9.06,7,0,7,7,0,0.1521739130434782
74,7.78,3,0,4,6,2,0.1944444444444444
99,5.17,6,0,3,10,3,0.1914893617021276
104,9.67,4,0,10,10,5,0.1827956989247312
96,8.3,7,0,1,9,4,0.1573033707865168
110,9.02,5,0,10,1,2,0.188235294117647
91,6.92,6,1,2,3,3,0.1517857142857142
106,7.5,8,0,10,9,0,0.1470588235294117
83,9.5,10,0,7,3,2,0.1683168316831683
113,5.97,7,0,7,6,0,0.0884955752212389
132,5.62,8,1,3,4,2,0.1120689655172413
93,8.57,3,1,3,6,0,0.1862745098039215
106,6.42,6,0,1,5,4,0.1208791208791208
113,6.87,7,1,7,4,3,0.1346153846153846
119,6.32,7,0,8,1,4,0.1470588235294117
112,8.86,8,0,0,2,3,0.217391304347826
85,5.63,1,1,5,1,2,0.1444444444444444
118,10.1,8,0,9,9,5,0.1208791208791208
83,9.39,10,0,10,4,4,0.1862745098039215
103,8.54,9,1,6,4,3,0.1583333333333333
97,6.8,1,0,9,2,5,0.1864406779661017
89,8.31,10,0,8,4,4,0.2040816326530612
110,8.06,2,1,1,1,2,0.127906976744186
94,7.23,5,1,2,10,2,0.1904761904761904
101,8.44,5,1,0,4,4,0.1583333333333333
92,5.24,4,0,8,10,4,0.1864406779661017
98,6.52,10,0,0,9,0,0.1666666666666666
116,8.19,2,0,6,5,0,0.1186440677966101
89,6.98,10,1,5,10,4,0.1489361702127659
94,6.52,8,0,7,4,0,0.0884955752212389
103,7.77,9,1,8,2,2,0.1764705882352941
96,9.73,1,0,10,2,2,0.1864406779661017
110,8.6,9,0,10,1,0,0.1958762886597938
114,8.12,3,0,0,6,1,0.1684210526315789
95,8.58,4,0,4,8,2,0.1809523809523809
92,5.93,8,1,2,4,3,0.2035398230088495
89,8.69,2,0,2,8,3,0.1444444444444444
102,7.03,2,0,9,10,0,0.1505376344086021
95,6.66,5,0,4,7,1,0.1489361702127659
92,6.39,4,1,7,6,0,0.1836734693877551
89,8.13,6,1,4,2,0,0.1827956989247312
102,5.17,2,0,10,10,5,0.1752577319587628
101,8.18,4,1,4,9,2,0.1809523809523809
97,5.41,6,1,4,5,2,0.1904761904761904
84,9.88,5,0,10,7,4,0.1573033707865168
122,6.26,5,0,2,3,5,0.2641509433962264
62,9.73,2,0,6,5,5,0.1551724137931034
107,8.86,2,1,0,2,3,0.0892857142857142
92,6.23,10,0,3,4,3,0.1444444444444444
94,9.61,7,0,4,3,3,0.13
105,7.85,6,0,9,10,4,0.1120689655172413
118,6.82,6,1,4,6,1,0.2323232323232323
91,9.16,4,1,0,9,1,0.1346153846153846
107,5.78,3,0,0,5,3,0.1443298969072164
102,6.13,1,1,6,1,2,0.1470588235294117
77,6.09,5,0,1,8,5,0.1862745098039215
103,7.62,3,1,5,3,0,0.2268041237113402
86,8.86,1,0,10,5,2,0.2323232323232323
114,8.91,1,0,0,2,0,0.1523809523809524
81,5.47,1,1,4,4,4,0.1545454545454545
127,9.12,1,0,7,8,0,0.2352941176470588
88,6.9,10,0,0,6,0,0.1517857142857142
92,6.92,10,0,5,8,4,0.1682242990654205
105,9.51,5,0,7,5,2,0.1583333333333333
101,7.68,9,1,1,5,3,0.188235294117647
97,8.06,10,0,10,8,4,0.2268041237113402
119,6.8,8,0,4,7,4,0.1680672268907563
102,9.4,7,0,1,2,2,0.1444444444444444
93,7.25,3,1,10,9,5,0.1666666666666666
87,7.81,7,1,8,8,5,0.1680672268907563
90,9.43,5,1,7,6,5,0.1583333333333333
131,7.99,10,1,2,4,5,0.1489361702127659
100,5.65,8,1,6,7,5,0.1914893617021276
107,8.32,4,1,6,2,2,0.2
110,8.85,10,0,1,3,4,0.1683168316831683
105,9.73,7,0,9,8,3,0.2533333333333333
103,6.02,5,0,1,5,3,0.1009174311926605
101,5.91,7,0,8,1,0,0.1238095238095238
102,5.94,10,0,6,6,0,0.2
102,4.69,4,1,3,4,0,0.25
102,7.94,1,1,6,7,4,0.2323232323232323
116,9.59,6,0,9,3,0,0.1395348837209302
84,7.97,3,0,9,1,3,0.1770833333333333
109,9.77,5,0,9,3,3,0.144578313253012
87,6.32,6,0,5,4,3,0.2307692307692307
109,8.19,4,0,0,1,4,0.2
118,9.46,7,0,4,2,4,0.1684210526315789
110,7.87,2,0,3,9,0,0.1551724137931034
90,5.26,10,0,2,6,3,0.1752577319587628
87,7.17,6,1,3,7,4,0.1551724137931034
110,4.81,3,0,8,3,2,0.0909090909090909
86,8.24,1,0,8,9,1,0.1862745098039215
101,9.64,6,0,5,1,5,0.0980392156862745
88,8.99,10,0,2,3,0,0.1354166666666666
107,9.04,9,0,2,3,1,0.1894736842105263
124,6.77,6,0,2,9,5,0.1333333333333333
107,7.4,3,0,1,6,3,0.1333333333333333
121,6.88,7,0,2,2,0,0.1809523809523809
105,4.85,7,0,2,7,1,0.1186440677966101
106,8.44,2,0,0,2,1,0.1208791208791208
85,5.6,9,0,8,5,1,0.2352941176470588
125,7.61,3,1,6,9,3,0.1395348837209302
74,9.95,4,1,0,1,4,0.1523809523809524
103,9.03,7,1,5,3,1,0.1864406779661017
86,7.36,10,0,10,7,0,0.2
70,9.27,8,0,4,3,4,0.1764705882352941
104,6.79,7,1,9,2,5,0.1473684210526315
100,6.32,5,0,6,7,0,0.1489361702127659
93,7.32,3,0,1,1,4,0.125
96,9.15,10,1,8,9,4,0.0892857142857142
106,6.79,8,0,3,10,2,0.0884955752212389
91,6.46,7,0,10,10,4,0.2035398230088495
84,7.29,2,1,2,8,4,0.13
95,7.22,3,0,1,1,2,0.1904761904761904
104,5.41,7,1,2,5,3,0.18796992481203
112,7.62,3,0,1,4,5,0.217391304347826
87,8.97,1,1,6,3,3,0.188235294117647
100,4.76,10,1,10,2,3,0.1170212765957446
77,6.74,10,0,9,4,0,0.2017543859649122
94,7.14,3,0,6,6,0,0.1808510638297872
107,8.56,4,1,2,10,2,0.1504424778761062
78,9.59,2,0,2,7,1,0.1789473684210526
102,5.09,1,0,2,8,1,0.1809523809523809
101,5.36,3,0,4,3,4,0.1770833333333333
107,6.09,10,0,5,7,5,0.1354166666666666
98,8.7,6,0,0,7,5,0.1809523809523809
100,7.87,2,1,8,7,5,0.1789473684210526
103,6.07,10,1,10,1,2,0.1680672268907563
87,6.36,8,0,4,8,4,0.1376146788990825
100,7.27,10,1,0,4,4,0.1333333333333333
79,6.86,9,0,9,7,0,0.1333333333333333
115,7.49,8,1,8,4,5,0.1208791208791208
102,7.09,2,1,7,4,2,0.1505376344086021
56,8.81,4,1,3,9,4,0.2105263157894736
100,8.49,1,0,3,2,4,0.2017543859649122
83,10.21,2,1,8,7,3,0.2533333333333333
111,6.13,1,1,8,3,5,0.1505376344086021
104,5.11,1,1,2,6,0,0.1862745098039215
122,8.73,10,1,0,9,2,0.1666666666666666
115,6.38,5,1,9,2,3,0.1680672268907563
122,7.39,2,0,5,9,4,0.1764705882352941
81,6.85,7,0,3,3,3,0.1789473684210526
80,7.19,10,0,0,4,1,0.1818181818181818
100,5.35,5,0,7,10,4,0.0892857142857142
90,8.85,9,0,8,9,5,0.1346153846153846
107,9.29,10,1,1,5,3,0.1927710843373494
104,7.96,7,0,5,6,1,0.1395348837209302
82,8.2,1,0,1,5,0,0.1511627906976744
108,10.07,7,1,5,8,2,0.25
110,6.83,1,0,9,8,1,0.1354166666666666
146,5.37,8,1,8,7,3,0.1862745098039215
136,5.31,2,0,3,1,1,0.2268041237113402
102,5.89,2,1,10,2,5,0.1186440677966101
66,8.64,6,0,0,3,2,0.1517857142857142
122,8.43,6,0,1,5,4,0.2363636363636363
102,8.21,3,0,6,5,3,0.1684210526315789
42,9.2,2,1,9,5,4,0.1511627906976744
94,9.63,10,0,7,8,2,0.1914893617021276
84,9.18,6,0,3,5,4,0.1789473684210526
73,8.41,10,1,2,5,1,0.127906976744186
88,5.23,9,1,6,8,2,0.0909090909090909
128,9.51,9,0,2,5,3,0.1428571428571428
106,7.11,4,0,8,8,5,0.2323232323232323
94,9.25,9,0,3,8,3,0.1914893617021276
84,8.16,2,1,1,7,5,0.1489361702127659
100,7.47,7,1,2,1,4,0.0980392156862745
90,7.21,5,1,10,10,1,0.1489361702127659
134,7.51,4,1,3,4,1,0.1009174311926605
98,8.31,6,0,2,8,2,0.1764705882352941
75,5.37,9,1,3,3,1,0.13
114,8.58,10,1,8,10,4,0.2323232323232323
98,8.37,10,0,0,2,4,0.1523809523809524
60,9.19,10,0,5,1,2,0.1517857142857142
106,7.73,10,1,1,7,0,0.1428571428571428
116,6.26,1,0,10,9,4,0.1545454545454545
86,6.1,9,0,7,4,4,0.2307692307692307
109,6.21,4,0,10,4,4,0.108433734939759
89,5.78,3,0,1,4,2,0.1428571428571428
87,6.89,1,0,3,2,0,0.1120689655172413
106,6.02,6,1,3,2,1,0.1489361702127659
67,7.72,8,0,3,3,2,0.1573033707865168
107,7.99,5,1,9,2,3,0.1894736842105263
96,4.72,4,0,5,8,4,0.1836734693877551
60,6.76,1,1,0,4,3,0.1346153846153846
96,9.39,4,1,10,9,4,0.25
106,7.66,4,0,10,4,1,0.1864406779661017
79,6.56,10,0,3,1,1,0.2017543859649122
116,9.24,7,1,5,10,2,0.1770833333333333
112,5.3,5,0,4,8,2,0.2222222222222222
100,7.25,9,1,10,5,1,0.1333333333333333
98,7.08,9,0,7,10,3,0.1517857142857142
70,9.34,7,0,0,7,2,0.1523809523809524
116,6.21,8,1,9,5,1,0.1376146788990825
81,4.62,10,0,7,9,5,0.217391304347826
82,5.07,8,0,4,1,0,0.1517857142857142
104,10.14,8,0,3,5,0,0.168141592920354
102,8.89,10,0,10,7,2,0.1523809523809524
87,6.44,8,0,2,3,4,0.1511627906976744
115,7.16,7,0,4,5,1,0.0892857142857142
123,6.91,6,0,1,7,3,0.1354166666666666
90,6.52,10,1,9,6,2,0.1944444444444444
94,6.66,6,0,8,8,1,0.1545454545454545
76,9.39,7,0,1,10,5,0.2352941176470588
101,8.29,6,0,9,5,4,0.1683168316831683
94,8.99,9,1,1,4,5,0.1473684210526315
109,9.33,3,1,7,8,0,0.1764705882352941
105,5.8,9,1,8,3,5,0.168141592920354
89,5.5,8,1,9,8,0,0.1789473684210526
107,6.09,3,0,0,8,1,0.2035398230088495
115,8.54,2,1,1,4,4,0.1470588235294117
71,9.99,6,0,7,5,4,0.168141592920354
86,8.72,6,1,5,6,1,0.1489361702127659
99,7.95,9,1,1,2,5,0.1583333333333333
83,6.61,7,1,0,7,3,0.1752577319587628
101,6.58,5,0,5,8,0,0.1428571428571428
110,6.84,4,1,4,5,3,0.1914893617021276
119,5.7,9,0,7,6,4,0.2268041237113402
82,5.05,7,1,8,1,0,0.1764705882352941
86,7.83,6,1,8,1,3,0.1414141414141414
101,8.24,4,0,8,8,5,0.1504424778761062
93,9.42,8,1,9,3,2,0.2017543859649122
98,5.36,3,1,10,6,0,0.2105263157894736
80,8.75,4,0,2,10,3,0.1862745098039215
95,7.76,8,1,1,6,4,0.1809523809523809
77,9.3,4,0,1,3,0,0.1752577319587628
87,8.75,9,1,9,8,4,0.1764705882352941
103,6.36,2,0,1,6,3,0.1809523809523809
104,8.2,4,0,3,10,5,0.1680672268907563
104,8.29,10,1,10,7,0,0.1473684210526315
120,8.44,4,1,9,7,1,0.2268041237113402
60,8.27,3,0,4,5,2,0.1578947368421052
79,6.81,9,0,3,9,1,0.1764705882352941
100,9.26,10,0,3,8,3,0.1573033707865168
102,8.68,10,1,8,7,3,0.1827956989247312
135,7.17,1,0,6,6,3,0.1511627906976744
103,8.62,2,0,6,1,5,0.1944444444444444
85,6.3,5,1,2,5,3,0.1120689655172413
128,9.86,7,0,0,4,2,0.1789473684210526
82,5.62,1,0,7,3,5,0.1551724137931034
88,8.31,2,1,10,9,1,0.1578947368421052
99,5.42,2,1,4,8,1,0.1545454545454545
122,5.23,3,0,1,6,0,0.2268041237113402
91,8.02,9,0,6,8,0,0.1914893617021276
116,8.85,8,0,2,1,4,0.1809523809523809
82,9.26,2,1,3,5,5,0.0909090909090909
101,8.03,1,0,9,1,5,0.1511627906976744
121,8.62,10,1,7,5,0,0.1808510638297872
87,8.62,10,1,4,2,0,0.1551724137931034
60,7.6,10,1,2,2,4,0.0892857142857142
77,7.88,1,1,3,9,0,0.1504424778761062
90,8.5,2,1,7,10,0,0.1752577319587628
85,8.39,7,0,6,7,3,0.2323232323232323
99,6.37,4,1,7,5,0,0.1684210526315789
79,5.82,1,0,9,5,5,0.1809523809523809
112,9.8,2,1,9,4,1,0.1808510638297872
112,6.6,1,0,2,4,5,0.1443298969072164
88,8.28,6,0,7,9,5,0.1864406779661017
90,10.25,1,0,4,1,4,0.1894736842105263
73,10.45,6,0,2,8,1,0.1680672268907563
105,8.04,7,0,7,7,2,0.1517857142857142
91,6.09,5,1,1,10,2,0.1752577319587628
132,4.7,9,1,8,3,1,0.2641509433962264
87,5.05,5,0,8,7,3,0.1645569620253164
83,7.59,6,0,10,1,3,0.1583333333333333
110,8.85,2,0,5,10,3,0.1809523809523809
68,7.17,1,1,5,8,0,0.18796992481203
101,5.73,8,0,1,10,2,0.13
107,6.76,9,0,4,4,0,0.1333333333333333
84,6.37,9,0,3,5,4,0.1414141414141414
100,7.88,4,1,10,4,0,0.1752577319587628
78,8.51,6,0,3,4,2,0.1395348837209302
101,6.77,3,0,6,3,3,0.1489361702127659
99,7.32,1,0,0,5,1,0.1444444444444444
81,6.94,6,0,5,1,5,0.1789473684210526
86,7.99,7,1,6,7,0,0.1944444444444444
104,6.66,2,0,7,10,3,0.1521739130434782
